"Date","Dernier","Ouv."," Plus Haut","Plus Bas","Variation %"
"22/01/2018","16,82","16,82","16,82","16,82","0,00%"
"19/01/2018","16,82","16,58","16,82","16,58","3,00%"
"18/01/2018","16,33","16,58","16,58","16,33","0,06%"
"17/01/2018","16,32","16,58","16,58","16,32","0,00%"
"16/01/2018","16,32","16,58","16,58","16,32","-2,97%"
"15/01/2018","16,82","16,58","16,82","16,58","0,00%"
"12/01/2018","16,82","16,58","16,82","16,58","0,00%"
"11/01/2018","16,82","16,58","16,82","16,58","0,00%"
"10/01/2018","16,82","16,57","16,82","16,57","0,00%"
"09/01/2018","16,82","16,58","16,82","16,58","0,00%"
"08/01/2018","16,82","16,57","16,82","16,57","0,00%"
"05/01/2018","16,82","17,07","17,07","16,82","-1,41%"
"04/01/2018","17,06","17,07","17,07","17,06","-0,06%"
"03/01/2018","17,07","17,07","17,07","17,07","0,06%"
"02/01/2018","17,06","17,07","17,07","17,06","-0,06%"
"01/01/2018","17,07","17,07","17,07","17,07","0,00%"
